slug,event_timestamp,event_datetime,date,hour,minute,day_of_week,winner,winner_binary,up_final_price,down_final_price,volume,closed,last_trade_price
btc-updown-5m-1772581500,1772581500,2026-03-03 23:45:00 UTC,2026-03-03,23,45,Tuesday,Down,0,0.0,1.0,144575.136989,True,0.01
btc-updown-5m-1772581800,1772581800,2026-03-03 23:50:00 UTC,2026-03-03,23,50,Tuesday,Down,0,0.0,1.0,152566.71915,True,0.001
btc-updown-5m-1772582100,1772582100,2026-03-03 23:55:00 UTC,2026-03-03,23,55,Tuesday,Up,1,1.0,0.0,122837.373906,True,0.99
btc-updown-5m-1772582400,1772582400,2026-03-04 00:00:00 UTC,2026-03-04,0,0,Wednesday,Down,0,0.0,1.0,126397.088104,True,0.001
btc-updown-5m-1772582700,1772582700,2026-03-04 00:05:00 UTC,2026-03-04,0,5,Wednesday,Down,0,0.0,1.0,126655.327575,True,0.01
btc-updown-5m-1772583000,1772583000,2026-03-04 00:10:00 UTC,2026-03-04,0,10,Wednesday,Down,0,0.0,1.0,145127.168695,True,0.001
btc-updown-5m-1772583300,1772583300,2026-03-04 00:15:00 UTC,2026-03-04,0,15,Wednesday,Up,1,1.0,0.0,156991.757295,True,0.99
btc-updown-5m-1772583600,1772583600,2026-03-04 00:20:00 UTC,2026-03-04,0,20,Wednesday,Down,0,0.0,1.0,165322.334081,True,0.01
btc-updown-5m-1772583900,1772583900,2026-03-04 00:25:00 UTC,2026-03-04,0,25,Wednesday,Up,1,1.0,0.0,206891.192608,True,0.999
btc-updown-5m-1772584200,1772584200,2026-03-04 00:30:00 UTC,2026-03-04,0,30,Wednesday,Down,0,0.0,1.0,166034.871208,True,0.001
btc-updown-5m-1772584500,1772584500,2026-03-04 00:35:00 UTC,2026-03-04,0,35,Wednesday,Down,0,0.0,1.0,215401.615335,True,0.01
btc-updown-5m-1772584800,1772584800,2026-03-04 00:40:00 UTC,2026-03-04,0,40,Wednesday,Up,1,1.0,0.0,121898.245133,True,0.99
btc-updown-5m-1772585100,1772585100,2026-03-04 00:45:00 UTC,2026-03-04,0,45,Wednesday,Up,1,1.0,0.0,116215.836066,True,0.99
btc-updown-5m-1772585400,1772585400,2026-03-04 00:50:00 UTC,2026-03-04,0,50,Wednesday,Down,0,0.0,1.0,159788.60498,True,0.01
btc-updown-5m-1772585700,1772585700,2026-03-04 00:55:00 UTC,2026-03-04,0,55,Wednesday,Down,0,0.0,1.0,138246.877229,True,0.01
btc-updown-5m-1772586000,1772586000,2026-03-04 01:00:00 UTC,2026-03-04,1,0,Wednesday,Up,1,1.0,0.0,145876.000364,True,0.999
btc-updown-5m-1772586300,1772586300,2026-03-04 01:05:00 UTC,2026-03-04,1,5,Wednesday,Down,0,0.0,1.0,300896.163995,True,0.01
btc-updown-5m-1772586600,1772586600,2026-03-04 01:10:00 UTC,2026-03-04,1,10,Wednesday,Down,0,0.0,1.0,176989.685729,True,0.01
btc-updown-5m-1772586900,1772586900,2026-03-04 01:15:00 UTC,2026-03-04,1,15,Wednesday,Down,0,0.0,1.0,131356.461409,True,0.01
btc-updown-5m-1772587200,1772587200,2026-03-04 01:20:00 UTC,2026-03-04,1,20,Wednesday,Down,0,0.0,1.0,138371.388472,True,0.01
btc-updown-5m-1772587500,1772587500,2026-03-04 01:25:00 UTC,2026-03-04,1,25,Wednesday,Up,1,1.0,0.0,179808.865293,True,0.99
btc-updown-5m-1772587800,1772587800,2026-03-04 01:30:00 UTC,2026-03-04,1,30,Wednesday,Up,1,1.0,0.0,123724.668703,True,0.99
btc-updown-5m-1772588100,1772588100,2026-03-04 01:35:00 UTC,2026-03-04,1,35,Wednesday,Up,1,1.0,0.0,187036.945345,True,0.99
btc-updown-5m-1772588400,1772588400,2026-03-04 01:40:00 UTC,2026-03-04,1,40,Wednesday,Up,1,1.0,0.0,186575.80388,True,0.99
btc-updown-5m-1772588700,1772588700,2026-03-04 01:45:00 UTC,2026-03-04,1,45,Wednesday,Down,0,0.0,1.0,178591.352484,True,0.01
btc-updown-5m-1772589000,1772589000,2026-03-04 01:50:00 UTC,2026-03-04,1,50,Wednesday,Down,0,0.0,1.0,138815.471028,True,0.01
btc-updown-5m-1772589300,1772589300,2026-03-04 01:55:00 UTC,2026-03-04,1,55,Wednesday,Up,1,1.0,0.0,179403.358751,True,0.99
btc-updown-5m-1772589600,1772589600,2026-03-04 02:00:00 UTC,2026-03-04,2,0,Wednesday,Down,0,0.0,1.0,157826.162397,True,0.01
btc-updown-5m-1772589900,1772589900,2026-03-04 02:05:00 UTC,2026-03-04,2,5,Wednesday,Down,0,0.0,1.0,119986.160939,True,0.01
btc-updown-5m-1772590200,1772590200,2026-03-04 02:10:00 UTC,2026-03-04,2,10,Wednesday,Down,0,0.0,1.0,126613.43729,True,0.01
btc-updown-5m-1772590500,1772590500,2026-03-04 02:15:00 UTC,2026-03-04,2,15,Wednesday,Up,1,1.0,0.0,148373.086979,True,0.99
btc-updown-5m-1772590800,1772590800,2026-03-04 02:20:00 UTC,2026-03-04,2,20,Wednesday,Down,0,0.0,1.0,111879.349088,True,0.01
btc-updown-5m-1772591100,1772591100,2026-03-04 02:25:00 UTC,2026-03-04,2,25,Wednesday,Down,0,0.0,1.0,136737.779631,True,0.01
btc-updown-5m-1772591400,1772591400,2026-03-04 02:30:00 UTC,2026-03-04,2,30,Wednesday,Down,0,0.0,1.0,141656.343264,True,0.01
btc-updown-5m-1772591700,1772591700,2026-03-04 02:35:00 UTC,2026-03-04,2,35,Wednesday,Up,1,1.0,0.0,136906.825205,True,0.99
btc-updown-5m-1772592000,1772592000,2026-03-04 02:40:00 UTC,2026-03-04,2,40,Wednesday,Up,1,1.0,0.0,139862.491761,True,0.99
btc-updown-5m-1772592300,1772592300,2026-03-04 02:45:00 UTC,2026-03-04,2,45,Wednesday,Up,1,1.0,0.0,139610.944873,True,0.999
btc-updown-5m-1772592600,1772592600,2026-03-04 02:50:00 UTC,2026-03-04,2,50,Wednesday,Up,1,1.0,0.0,123723.980438,True,0.99
btc-updown-5m-1772592900,1772592900,2026-03-04 02:55:00 UTC,2026-03-04,2,55,Wednesday,Up,1,1.0,0.0,154148.489576,True,0.99
btc-updown-5m-1772593200,1772593200,2026-03-04 03:00:00 UTC,2026-03-04,3,0,Wednesday,Down,0,0.0,1.0,173192.47049,True,0.001
btc-updown-5m-1772593500,1772593500,2026-03-04 03:05:00 UTC,2026-03-04,3,5,Wednesday,Up,1,1.0,0.0,199312.93534,True,0.99
btc-updown-5m-1772593800,1772593800,2026-03-04 03:10:00 UTC,2026-03-04,3,10,Wednesday,Down,0,0.0,1.0,249091.525999,True,0.01
btc-updown-5m-1772594100,1772594100,2026-03-04 03:15:00 UTC,2026-03-04,3,15,Wednesday,Up,1,1.0,0.0,175564.694464,True,0.99
btc-updown-5m-1772594400,1772594400,2026-03-04 03:20:00 UTC,2026-03-04,3,20,Wednesday,Down,0,0.0,1.0,194709.982209,True,0.01
btc-updown-5m-1772594700,1772594700,2026-03-04 03:25:00 UTC,2026-03-04,3,25,Wednesday,Down,0,0.0,1.0,179395.575488,True,0.001
btc-updown-5m-1772595000,1772595000,2026-03-04 03:30:00 UTC,2026-03-04,3,30,Wednesday,Down,0,0.0,1.0,154708.532743,True,0.001
btc-updown-5m-1772595300,1772595300,2026-03-04 03:35:00 UTC,2026-03-04,3,35,Wednesday,Up,1,1.0,0.0,175849.287243,True,0.99
btc-updown-5m-1772595600,1772595600,2026-03-04 03:40:00 UTC,2026-03-04,3,40,Wednesday,Down,0,0.0,1.0,186790.906716,True,0.01
btc-updown-5m-1772595900,1772595900,2026-03-04 03:45:00 UTC,2026-03-04,3,45,Wednesday,Up,1,1.0,0.0,164644.981772,True,0.99
btc-updown-5m-1772596200,1772596200,2026-03-04 03:50:00 UTC,2026-03-04,3,50,Wednesday,Down,0,0.0,1.0,413473.248968,True,0.01
btc-updown-5m-1772596500,1772596500,2026-03-04 03:55:00 UTC,2026-03-04,3,55,Wednesday,Up,1,1.0,0.0,170137.195246,True,0.99
btc-updown-5m-1772596800,1772596800,2026-03-04 04:00:00 UTC,2026-03-04,4,0,Wednesday,Down,0,0.0,1.0,170414.303596,True,0.01
btc-updown-5m-1772597100,1772597100,2026-03-04 04:05:00 UTC,2026-03-04,4,5,Wednesday,Up,1,1.0,0.0,143620.375872,True,0.99
btc-updown-5m-1772597400,1772597400,2026-03-04 04:10:00 UTC,2026-03-04,4,10,Wednesday,Up,1,1.0,0.0,120456.690544,True,0.999
btc-updown-5m-1772597700,1772597700,2026-03-04 04:15:00 UTC,2026-03-04,4,15,Wednesday,Down,0,0.0,1.0,138783.980587,True,0.01
btc-updown-5m-1772598000,1772598000,2026-03-04 04:20:00 UTC,2026-03-04,4,20,Wednesday,Down,0,0.0,1.0,250743.913546,True,0.01
btc-updown-5m-1772598300,1772598300,2026-03-04 04:25:00 UTC,2026-03-04,4,25,Wednesday,Down,0,0.0,1.0,90165.720694,True,0.01
btc-updown-5m-1772598600,1772598600,2026-03-04 04:30:00 UTC,2026-03-04,4,30,Wednesday,Down,0,0.0,1.0,169544.912766,True,0.01
btc-updown-5m-1772598900,1772598900,2026-03-04 04:35:00 UTC,2026-03-04,4,35,Wednesday,Down,0,0.0,1.0,186181.146886,True,0.01
btc-updown-5m-1772599200,1772599200,2026-03-04 04:40:00 UTC,2026-03-04,4,40,Wednesday,Up,1,1.0,0.0,131443.793781,True,0.99
btc-updown-5m-1772599500,1772599500,2026-03-04 04:45:00 UTC,2026-03-04,4,45,Wednesday,Up,1,1.0,0.0,18150.576051,True,0.52
btc-updown-5m-1772599800,1772599800,2026-03-04 04:50:00 UTC,2026-03-04,4,50,Wednesday,Up,1,1.0,0.0,128272.839409,True,0.99
btc-updown-5m-1772600100,1772600100,2026-03-04 04:55:00 UTC,2026-03-04,4,55,Wednesday,Up,1,1.0,0.0,104093.424207,True,0.99
btc-updown-5m-1772600400,1772600400,2026-03-04 05:00:00 UTC,2026-03-04,5,0,Wednesday,Up,1,1.0,0.0,128223.34188,True,0.99
btc-updown-5m-1772600700,1772600700,2026-03-04 05:05:00 UTC,2026-03-04,5,5,Wednesday,Up,1,1.0,0.0,131097.402887,True,0.99
btc-updown-5m-1772601000,1772601000,2026-03-04 05:10:00 UTC,2026-03-04,5,10,Wednesday,Up,1,1.0,0.0,128921.927389,True,0.99
btc-updown-5m-1772601300,1772601300,2026-03-04 05:15:00 UTC,2026-03-04,5,15,Wednesday,Up,1,1.0,0.0,158605.660156,True,0.99
btc-updown-5m-1772601600,1772601600,2026-03-04 05:20:00 UTC,2026-03-04,5,20,Wednesday,Down,0,0.0,1.0,157510.92979,True,0.01
btc-updown-5m-1772601900,1772601900,2026-03-04 05:25:00 UTC,2026-03-04,5,25,Wednesday,Up,1,1.0,0.0,141065.699226,True,0.99
btc-updown-5m-1772602200,1772602200,2026-03-04 05:30:00 UTC,2026-03-04,5,30,Wednesday,Down,0,0.0,1.0,92702.754107,True,0.01
btc-updown-5m-1772602500,1772602500,2026-03-04 05:35:00 UTC,2026-03-04,5,35,Wednesday,Up,1,1.0,0.0,113084.919674,True,0.99
btc-updown-5m-1772602800,1772602800,2026-03-04 05:40:00 UTC,2026-03-04,5,40,Wednesday,Up,1,1.0,0.0,150034.392716,True,0.999
btc-updown-5m-1772603100,1772603100,2026-03-04 05:45:00 UTC,2026-03-04,5,45,Wednesday,Down,0,0.0,1.0,156213.792459,True,0.01
btc-updown-5m-1772603400,1772603400,2026-03-04 05:50:00 UTC,2026-03-04,5,50,Wednesday,Up,1,1.0,0.0,107386.96241,True,0.999
btc-updown-5m-1772603700,1772603700,2026-03-04 05:55:00 UTC,2026-03-04,5,55,Wednesday,Down,0,0.0,1.0,137377.2715,True,0.01
btc-updown-5m-1772604000,1772604000,2026-03-04 06:00:00 UTC,2026-03-04,6,0,Wednesday,Down,0,0.0,1.0,133855.017356,True,0.001
btc-updown-5m-1772604300,1772604300,2026-03-04 06:05:00 UTC,2026-03-04,6,5,Wednesday,Up,1,1.0,0.0,135161.204007,True,0.99
btc-updown-5m-1772604600,1772604600,2026-03-04 06:10:00 UTC,2026-03-04,6,10,Wednesday,Down,0,0.0,1.0,226777.48568,True,0.01
btc-updown-5m-1772604900,1772604900,2026-03-04 06:15:00 UTC,2026-03-04,6,15,Wednesday,Down,0,0.0,1.0,72457.745309,True,0.04
btc-updown-5m-1772605200,1772605200,2026-03-04 06:20:00 UTC,2026-03-04,6,20,Wednesday,Up,1,1.0,0.0,234659.695365,True,0.99
btc-updown-5m-1772605500,1772605500,2026-03-04 06:25:00 UTC,2026-03-04,6,25,Wednesday,Down,0,0.0,1.0,161047.216395,True,0.01
btc-updown-5m-1772605800,1772605800,2026-03-04 06:30:00 UTC,2026-03-04,6,30,Wednesday,Up,1,1.0,0.0,179517.119362,True,0.999
btc-updown-5m-1772606100,1772606100,2026-03-04 06:35:00 UTC,2026-03-04,6,35,Wednesday,Up,1,1.0,0.0,175155.380684,True,0.99
btc-updown-5m-1772606400,1772606400,2026-03-04 06:40:00 UTC,2026-03-04,6,40,Wednesday,Up,1,1.0,0.0,127306.478833,True,0.99
btc-updown-5m-1772606700,1772606700,2026-03-04 06:45:00 UTC,2026-03-04,6,45,Wednesday,Down,0,0.0,1.0,224412.989945,True,0.01
btc-updown-5m-1772607000,1772607000,2026-03-04 06:50:00 UTC,2026-03-04,6,50,Wednesday,Down,0,0.0,1.0,176803.873581,True,0.001
btc-updown-5m-1772607300,1772607300,2026-03-04 06:55:00 UTC,2026-03-04,6,55,Wednesday,Up,1,1.0,0.0,113220.205266,True,0.99
btc-updown-5m-1772607600,1772607600,2026-03-04 07:00:00 UTC,2026-03-04,7,0,Wednesday,Down,0,0.0,1.0,246562.667596,True,0.001
btc-updown-5m-1772607900,1772607900,2026-03-04 07:05:00 UTC,2026-03-04,7,5,Wednesday,Down,0,0.0,1.0,215930.004564,True,0.01
btc-updown-5m-1772608200,1772608200,2026-03-04 07:10:00 UTC,2026-03-04,7,10,Wednesday,Down,0,0.0,1.0,151338.863448,True,0.01
btc-updown-5m-1772608500,1772608500,2026-03-04 07:15:00 UTC,2026-03-04,7,15,Wednesday,Up,1,1.0,0.0,142936.072057,True,0.99
btc-updown-5m-1772608800,1772608800,2026-03-04 07:20:00 UTC,2026-03-04,7,20,Wednesday,Up,1,1.0,0.0,157213.818425,True,0.999
btc-updown-5m-1772609100,1772609100,2026-03-04 07:25:00 UTC,2026-03-04,7,25,Wednesday,Up,1,1.0,0.0,127168.84252,True,0.99
btc-updown-5m-1772609400,1772609400,2026-03-04 07:30:00 UTC,2026-03-04,7,30,Wednesday,Up,1,1.0,0.0,267560.185302,True,0.99
btc-updown-5m-1772609700,1772609700,2026-03-04 07:35:00 UTC,2026-03-04,7,35,Wednesday,Up,1,1.0,0.0,151910.169696,True,0.99
btc-updown-5m-1772610000,1772610000,2026-03-04 07:40:00 UTC,2026-03-04,7,40,Wednesday,Up,1,1.0,0.0,180867.022667,True,0.999
btc-updown-5m-1772610300,1772610300,2026-03-04 07:45:00 UTC,2026-03-04,7,45,Wednesday,Up,1,1.0,0.0,163513.990815,True,0.999
btc-updown-5m-1772610600,1772610600,2026-03-04 07:50:00 UTC,2026-03-04,7,50,Wednesday,Down,0,0.0,1.0,161669.72248,True,0.01
btc-updown-5m-1772610900,1772610900,2026-03-04 07:55:00 UTC,2026-03-04,7,55,Wednesday,Up,1,1.0,0.0,140685.012183,True,0.99
btc-updown-5m-1772611200,1772611200,2026-03-04 08:00:00 UTC,2026-03-04,8,0,Wednesday,Down,0,0.0,1.0,153626.116286,True,0.01
btc-updown-5m-1772611500,1772611500,2026-03-04 08:05:00 UTC,2026-03-04,8,5,Wednesday,Up,1,1.0,0.0,121096.800606,True,0.99
btc-updown-5m-1772611800,1772611800,2026-03-04 08:10:00 UTC,2026-03-04,8,10,Wednesday,Down,0,0.0,1.0,149423.801444,True,0.01
btc-updown-5m-1772612100,1772612100,2026-03-04 08:15:00 UTC,2026-03-04,8,15,Wednesday,Down,0,0.0,1.0,240360.631124,True,0.01
btc-updown-5m-1772612400,1772612400,2026-03-04 08:20:00 UTC,2026-03-04,8,20,Wednesday,Up,1,1.0,0.0,170553.972496,True,0.99
btc-updown-5m-1772612700,1772612700,2026-03-04 08:25:00 UTC,2026-03-04,8,25,Wednesday,Up,1,1.0,0.0,115233.997419,True,0.99
btc-updown-5m-1772613000,1772613000,2026-03-04 08:30:00 UTC,2026-03-04,8,30,Wednesday,Up,1,1.0,0.0,111057.297136,True,0.999
btc-updown-5m-1772613300,1772613300,2026-03-04 08:35:00 UTC,2026-03-04,8,35,Wednesday,Up,1,1.0,0.0,124207.598184,True,0.999
btc-updown-5m-1772613600,1772613600,2026-03-04 08:40:00 UTC,2026-03-04,8,40,Wednesday,Up,1,1.0,0.0,123454.783962,True,0.999
btc-updown-5m-1772613900,1772613900,2026-03-04 08:45:00 UTC,2026-03-04,8,45,Wednesday,Up,1,1.0,0.0,136305.441792,True,0.999
btc-updown-5m-1772614200,1772614200,2026-03-04 08:50:00 UTC,2026-03-04,8,50,Wednesday,Up,1,1.0,0.0,222387.00502,True,0.99
btc-updown-5m-1772614500,1772614500,2026-03-04 08:55:00 UTC,2026-03-04,8,55,Wednesday,Up,1,1.0,0.0,211223.698857,True,0.999
btc-updown-5m-1772614800,1772614800,2026-03-04 09:00:00 UTC,2026-03-04,9,0,Wednesday,Down,0,0.0,1.0,184872.397534,True,0.01
btc-updown-5m-1772615100,1772615100,2026-03-04 09:05:00 UTC,2026-03-04,9,5,Wednesday,Up,1,1.0,0.0,180825.097133,True,0.99
btc-updown-5m-1772615400,1772615400,2026-03-04 09:10:00 UTC,2026-03-04,9,10,Wednesday,Up,1,1.0,0.0,163884.876152,True,0.99
btc-updown-5m-1772615700,1772615700,2026-03-04 09:15:00 UTC,2026-03-04,9,15,Wednesday,Up,1,1.0,0.0,33619.232033,True,0.62
btc-updown-5m-1772616000,1772616000,2026-03-04 09:20:00 UTC,2026-03-04,9,20,Wednesday,Up,1,1.0,0.0,168261.957694,True,0.99
btc-updown-5m-1772616300,1772616300,2026-03-04 09:25:00 UTC,2026-03-04,9,25,Wednesday,Up,1,1.0,0.0,159240.023591,True,0.99
btc-updown-5m-1772616600,1772616600,2026-03-04 09:30:00 UTC,2026-03-04,9,30,Wednesday,Up,1,1.0,0.0,226448.470614,True,0.999
btc-updown-5m-1772616900,1772616900,2026-03-04 09:35:00 UTC,2026-03-04,9,35,Wednesday,Up,1,1.0,0.0,268547.1022,True,0.999
btc-updown-5m-1772617200,1772617200,2026-03-04 09:40:00 UTC,2026-03-04,9,40,Wednesday,Up,1,1.0,0.0,185984.241313,True,0.999
btc-updown-5m-1772617500,1772617500,2026-03-04 09:45:00 UTC,2026-03-04,9,45,Wednesday,Up,1,1.0,0.0,214472.382355,True,0.99
btc-updown-5m-1772617800,1772617800,2026-03-04 09:50:00 UTC,2026-03-04,9,50,Wednesday,Down,0,0.0,1.0,233601.004003,True,0.001
btc-updown-5m-1772618100,1772618100,2026-03-04 09:55:00 UTC,2026-03-04,9,55,Wednesday,Up,1,1.0,0.0,191558.72448,True,0.99
btc-updown-5m-1772618400,1772618400,2026-03-04 10:00:00 UTC,2026-03-04,10,0,Wednesday,Up,1,1.0,0.0,152785.933531,True,0.999
btc-updown-5m-1772618700,1772618700,2026-03-04 10:05:00 UTC,2026-03-04,10,5,Wednesday,Up,1,1.0,0.0,182132.943434,True,0.999
btc-updown-5m-1772619000,1772619000,2026-03-04 10:10:00 UTC,2026-03-04,10,10,Wednesday,Down,0,0.0,1.0,119184.604242,True,0.01
btc-updown-5m-1772619300,1772619300,2026-03-04 10:15:00 UTC,2026-03-04,10,15,Wednesday,Down,0,0.0,1.0,133033.080259,True,0.03
btc-updown-5m-1772619600,1772619600,2026-03-04 10:20:00 UTC,2026-03-04,10,20,Wednesday,Down,0,0.0,1.0,158885.798928,True,0.01
btc-updown-5m-1772619900,1772619900,2026-03-04 10:25:00 UTC,2026-03-04,10,25,Wednesday,Up,1,1.0,0.0,126521.587965,True,0.99
btc-updown-5m-1772620200,1772620200,2026-03-04 10:30:00 UTC,2026-03-04,10,30,Wednesday,Down,0,0.0,1.0,156605.137888,True,0.01
btc-updown-5m-1772620500,1772620500,2026-03-04 10:35:00 UTC,2026-03-04,10,35,Wednesday,Down,0,0.0,1.0,158698.125214,True,0.01
btc-updown-5m-1772620800,1772620800,2026-03-04 10:40:00 UTC,2026-03-04,10,40,Wednesday,Down,0,0.0,1.0,144544.0621,True,0.01
btc-updown-5m-1772621100,1772621100,2026-03-04 10:45:00 UTC,2026-03-04,10,45,Wednesday,Down,0,0.0,1.0,100165.0732,True,0.05
btc-updown-5m-1772621400,1772621400,2026-03-04 10:50:00 UTC,2026-03-04,10,50,Wednesday,Up,1,1.0,0.0,125568.22418,True,0.96
btc-updown-5m-1772621700,1772621700,2026-03-04 10:55:00 UTC,2026-03-04,10,55,Wednesday,Up,1,1.0,0.0,49813.125296,True,0.49
btc-updown-5m-1772622000,1772622000,2026-03-04 11:00:00 UTC,2026-03-04,11,0,Wednesday,Up,1,1.0,0.0,151547.469653,True,0.999
btc-updown-5m-1772622300,1772622300,2026-03-04 11:05:00 UTC,2026-03-04,11,5,Wednesday,Down,0,0.0,1.0,148304.539915,True,0.01
btc-updown-5m-1772622600,1772622600,2026-03-04 11:10:00 UTC,2026-03-04,11,10,Wednesday,Up,1,1.0,0.0,144774.078403,True,0.999
btc-updown-5m-1772622900,1772622900,2026-03-04 11:15:00 UTC,2026-03-04,11,15,Wednesday,Up,1,1.0,0.0,142884.580315,True,0.99
btc-updown-5m-1772623200,1772623200,2026-03-04 11:20:00 UTC,2026-03-04,11,20,Wednesday,Down,0,0.0,1.0,154482.809697,True,0.01
btc-updown-5m-1772623500,1772623500,2026-03-04 11:25:00 UTC,2026-03-04,11,25,Wednesday,Down,0,0.0,1.0,127937.670344,True,0.01
btc-updown-5m-1772623800,1772623800,2026-03-04 11:30:00 UTC,2026-03-04,11,30,Wednesday,Down,0,0.0,1.0,78215.928713,True,0.02
btc-updown-5m-1772624100,1772624100,2026-03-04 11:35:00 UTC,2026-03-04,11,35,Wednesday,Down,0,0.0,1.0,192350.632443,True,0.01
btc-updown-5m-1772624400,1772624400,2026-03-04 11:40:00 UTC,2026-03-04,11,40,Wednesday,Up,1,1.0,0.0,120425.612248,True,0.999
btc-updown-5m-1772624700,1772624700,2026-03-04 11:45:00 UTC,2026-03-04,11,45,Wednesday,Down,0,0.0,1.0,119914.124256,True,0.3
btc-updown-5m-1772625000,1772625000,2026-03-04 11:50:00 UTC,2026-03-04,11,50,Wednesday,Up,1,1.0,0.0,72235.645919,True,0.68
btc-updown-5m-1772625300,1772625300,2026-03-04 11:55:00 UTC,2026-03-04,11,55,Wednesday,Down,0,0.0,1.0,175995.010444,True,0.01
btc-updown-5m-1772625600,1772625600,2026-03-04 12:00:00 UTC,2026-03-04,12,0,Wednesday,Down,0,0.0,1.0,144431.448815,True,0.01
btc-updown-5m-1772625900,1772625900,2026-03-04 12:05:00 UTC,2026-03-04,12,5,Wednesday,Down,0,0.0,1.0,91734.826879,True,0.02
btc-updown-5m-1772626200,1772626200,2026-03-04 12:10:00 UTC,2026-03-04,12,10,Wednesday,Up,1,1.0,0.0,143438.102925,True,0.99
btc-updown-5m-1772626500,1772626500,2026-03-04 12:15:00 UTC,2026-03-04,12,15,Wednesday,Down,0,0.0,1.0,106649.298985,True,0.02
btc-updown-5m-1772626800,1772626800,2026-03-04 12:20:00 UTC,2026-03-04,12,20,Wednesday,Down,0,0.0,1.0,81682.32667,True,0.02
btc-updown-5m-1772627100,1772627100,2026-03-04 12:25:00 UTC,2026-03-04,12,25,Wednesday,Down,0,0.0,1.0,193279.154123,True,0.01
btc-updown-5m-1772627400,1772627400,2026-03-04 12:30:00 UTC,2026-03-04,12,30,Wednesday,Up,1,1.0,0.0,116027.93081,True,0.99
btc-updown-5m-1772627700,1772627700,2026-03-04 12:35:00 UTC,2026-03-04,12,35,Wednesday,Up,1,1.0,0.0,180902.087903,True,0.63
btc-updown-5m-1772628000,1772628000,2026-03-04 12:40:00 UTC,2026-03-04,12,40,Wednesday,Up,1,1.0,0.0,174410.742066,True,0.999
btc-updown-5m-1772628300,1772628300,2026-03-04 12:45:00 UTC,2026-03-04,12,45,Wednesday,Up,1,1.0,0.0,46900.518807,True,0.27
btc-updown-5m-1772628600,1772628600,2026-03-04 12:50:00 UTC,2026-03-04,12,50,Wednesday,Up,1,1.0,0.0,187109.534275,True,0.99
btc-updown-5m-1772628900,1772628900,2026-03-04 12:55:00 UTC,2026-03-04,12,55,Wednesday,Up,1,1.0,0.0,162545.886509,True,0.99
btc-updown-5m-1772629200,1772629200,2026-03-04 13:00:00 UTC,2026-03-04,13,0,Wednesday,Down,0,0.0,1.0,203820.469948,True,0.01
btc-updown-5m-1772629500,1772629500,2026-03-04 13:05:00 UTC,2026-03-04,13,5,Wednesday,Up,1,1.0,0.0,116715.940434,True,0.98
btc-updown-5m-1772629800,1772629800,2026-03-04 13:10:00 UTC,2026-03-04,13,10,Wednesday,Down,0,0.0,1.0,141655.549392,True,0.01
btc-updown-5m-1772630100,1772630100,2026-03-04 13:15:00 UTC,2026-03-04,13,15,Wednesday,Up,1,1.0,0.0,49828.543946,True,0.5
btc-updown-5m-1772630400,1772630400,2026-03-04 13:20:00 UTC,2026-03-04,13,20,Wednesday,Down,0,0.0,1.0,185250.293531,True,0.001
btc-updown-5m-1772630700,1772630700,2026-03-04 13:25:00 UTC,2026-03-04,13,25,Wednesday,Up,1,1.0,0.0,171088.35806,True,0.999
btc-updown-5m-1772631000,1772631000,2026-03-04 13:30:00 UTC,2026-03-04,13,30,Wednesday,Down,0,0.0,1.0,131537.975492,True,0.14
btc-updown-5m-1772631300,1772631300,2026-03-04 13:35:00 UTC,2026-03-04,13,35,Wednesday,Up,1,1.0,0.0,81977.743413,True,0.62
btc-updown-5m-1772631600,1772631600,2026-03-04 13:40:00 UTC,2026-03-04,13,40,Wednesday,Down,0,0.0,1.0,159698.732459,True,0.43
btc-updown-5m-1772631900,1772631900,2026-03-04 13:45:00 UTC,2026-03-04,13,45,Wednesday,Down,0,0.0,1.0,80874.807603,True,0.28
btc-updown-5m-1772632200,1772632200,2026-03-04 13:50:00 UTC,2026-03-04,13,50,Wednesday,Up,1,1.0,0.0,188352.824695,True,0.99
btc-updown-5m-1772632500,1772632500,2026-03-04 13:55:00 UTC,2026-03-04,13,55,Wednesday,Up,1,1.0,0.0,144131.13656,True,0.99
btc-updown-5m-1772632800,1772632800,2026-03-04 14:00:00 UTC,2026-03-04,14,0,Wednesday,Down,0,0.0,1.0,124339.629283,True,0.14
btc-updown-5m-1772633100,1772633100,2026-03-04 14:05:00 UTC,2026-03-04,14,5,Wednesday,Up,1,1.0,0.0,242714.317668,True,0.99
btc-updown-5m-1772633400,1772633400,2026-03-04 14:10:00 UTC,2026-03-04,14,10,Wednesday,Up,1,1.0,0.0,110898.455136,True,0.99
btc-updown-5m-1772633700,1772633700,2026-03-04 14:15:00 UTC,2026-03-04,14,15,Wednesday,Down,0,0.0,1.0,251140.413315,True,0.01
btc-updown-5m-1772634000,1772634000,2026-03-04 14:20:00 UTC,2026-03-04,14,20,Wednesday,Down,0,0.0,1.0,138838.954116,True,0.01
btc-updown-5m-1772634300,1772634300,2026-03-04 14:25:00 UTC,2026-03-04,14,25,Wednesday,Up,1,1.0,0.0,148390.015463,True,0.999
btc-updown-5m-1772634600,1772634600,2026-03-04 14:30:00 UTC,2026-03-04,14,30,Wednesday,Up,1,1.0,0.0,53190.193807,True,0.99
